problem; beta; rho; tau0; q0; iterations
A-n33-k5; 0.0; 0.1; 0.01; 0.5; 100

nr; solution value; computation time in sec
1; 1309; 0.132
2; 1324; 0.138
3; 1305; 0.116
4; 1290; 0.144
5; 1307; 0.138
6; 1280; 0.115
7; 1291; 0.116
8; 1370; 0.15
9; 1392; 0.13
10; 1246; 0.115

avg; 1311.4; 0.1294
