problem; beta; rho; tau0; q0; iterations
X-n120-k6; 1.0; 0.1; 0.01; 0.5; 250

nr; solution value; computation time in sec
1; 19154; 12.254
2; 19135; 12.348
3; 19138; 12.275
4; 19268; 12.518
5; 19436; 12.315
6; 19172; 12.202
7; 19288; 12.328
8; 18868; 12.194
9; 19253; 12.224
10; 19341; 12.684

avg; 19205.3; 12.3342
