problem; beta; rho; tau0; q0; iterations
X-n148-k46; 0.0; 0.1; 0.01; 0.5; 100

nr; solution value; computation time in sec
1; 80434; 6.801
2; 82093; 6.911
3; 81006; 6.68
4; 78698; 6.865
5; 81261; 6.736
6; 78520; 6.88
7; 79133; 7.079
8; 80708; 6.907
9; 80103; 6.875
10; 80057; 6.849

avg; 80201.3; 6.8583
