problem; beta; rho; tau0; q0; iterations
A-n45-k6; 2.0; 0.1; 0.01; 0.5; 100

nr; solution value; computation time in sec
1; 1161; 0.225
2; 1142; 0.211
3; 1095; 0.228
4; 1174; 0.207
5; 1157; 0.214
6; 1115; 0.207
7; 1099; 0.208
8; 1089; 0.242
9; 1102; 0.205
10; 1114; 0.205

avg; 1124.8; 0.2152
