problem; beta; rho; tau0; q0; iterations
A-n53-k7; 1.0; 0.3; 0.01; 0.5; 100

nr; solution value; computation time in sec
1; 1342; 0.571
2; 1329; 0.565
3; 1371; 0.526
4; 1308; 0.537
5; 1355; 0.548
6; 1360; 0.523
7; 1313; 0.524
8; 1349; 0.532
9; 1307; 0.543
10; 1301; 0.514

avg; 1333.5; 0.5383
