problem; beta; rho; tau0; q0; iterations
A-n69-k9; 1.0; 0.1; 1.0; 0.5; 100

nr; solution value; computation time in sec
1; 1689; 0.897
2; 1680; 0.92
3; 1673; 0.921
4; 1662; 0.869
5; 1675; 0.898
6; 1650; 0.866
7; 1604; 0.92
8; 1656; 0.887
9; 1652; 0.944
10; 1641; 1.031

avg; 1658.2; 0.9153
