problem; beta; rho; tau0; q0; iterations
A-n62-k8; 1.0; 0.1; 1.0; 0.25; 10

nr; solution value; computation time in sec
1; 2081; 0.08
2; 2048; 0.082
3; 1989; 0.08
4; 1991; 0.082
5; 2051; 0.08
6; 2080; 0.081
7; 2064; 0.08
8; 1979; 0.083
9; 2053; 0.08
10; 1968; 0.081

avg; 2030.4; 0.0809
