problem; beta; rho; tau0; q0; iterations
A-n45-k7; 1.0; 0.1; 0.01; 0.5; 250

nr; solution value; computation time in sec
1; 1369; 0.799
2; 1389; 0.826
3; 1383; 0.796
4; 1385; 0.812
5; 1406; 0.862
6; 1325; 0.855
7; 1384; 0.822
8; 1370; 0.783
9; 1403; 0.78
10; 1390; 0.784

avg; 1380.4; 0.8119
