problem; beta; rho; tau0; q0; iterations
X-n172-k51; 1.0; 0.1; 0.01; 0.5; 100

nr; solution value; computation time in sec
1; 58417; 11.859
2; 58872; 11.969
3; 59186; 13.4
4; 58649; 13.435
5; 57906; 13.25
6; 59224; 13.362
7; 57685; 13.333
8; 58587; 13.463
9; 59827; 13.388
10; 59220; 13.42

avg; 58757.3; 13.0879
