problem; beta; rho; tau0; q0; iterations
A-n63-k9; 5.0; 0.1; 0.01; 0.5; 100

nr; solution value; computation time in sec
1; 1820; 0.719
2; 1797; 0.671
3; 1829; 0.686
4; 1847; 0.675
5; 1828; 0.658
6; 1833; 0.664
7; 1856; 0.661
8; 1787; 0.662
9; 1867; 0.679
10; 1799; 0.693

avg; 1826.3; 0.6768
