problem; beta; rho; tau0; q0; iterations
A-n55-k9; 1.0; 0.1; 0.01; 0.5; 10

nr; solution value; computation time in sec
1; 1526; 0.053
2; 1481; 0.055
3; 1503; 0.054
4; 1544; 0.053
5; 1453; 0.054
6; 1561; 0.054
7; 1506; 0.053
8; 1516; 0.055
9; 1523; 0.053
10; 1494; 0.053

avg; 1510.7; 0.0537
