problem; beta; rho; tau0; q0; iterations
A-n32-k5; 2.0; 0.1; 0.01; 0.25; 10

nr; solution value; computation time in sec
1; 1047; 0.01
2; 1001; 0.009
3; 1066; 0.009
4; 1012; 0.009
5; 1052; 0.009
6; 1003; 0.009
7; 1020; 0.009
8; 983; 0.009
9; 1083; 0.009
10; 994; 0.009

avg; 1026.1; 0.0091
