problem; beta; rho; tau0; q0; iterations
A-n62-k8; 1.0; 0.1; 0.01; 0.5; 50

nr; solution value; computation time in sec
1; 1724; 0.399
2; 1770; 0.386
3; 1731; 0.394
4; 1668; 0.371
5; 1753; 0.388
6; 1751; 0.381
7; 1726; 0.37
8; 1729; 0.371
9; 1707; 0.37
10; 1735; 0.369

avg; 1729.4; 0.3799
