problem; beta; rho; tau0; q0; iterations
A-n53-k7; 1.0; 0.1; 0.01; 0.75; 100

nr; solution value; computation time in sec
1; 1234; 0.371
2; 1239; 0.373
3; 1271; 0.347
4; 1255; 0.351
5; 1276; 0.375
6; 1251; 0.369
7; 1258; 0.351
8; 1228; 0.35
9; 1225; 0.345
10; 1267; 0.365

avg; 1250.4; 0.3597
