problem; beta; rho; tau0; q0; iterations
X-n176-k26; 1.0; 0.1; 0.01; 0.5; 10

nr; solution value; computation time in sec
1; 66875; 1.443
2; 71093; 1.505
3; 67930; 1.503
4; 70702; 1.362
5; 69208; 1.272
6; 66590; 1.418
7; 69287; 1.431
8; 69751; 1.451
9; 70892; 1.48
10; 69779; 1.475

avg; 69210.7; 1.434
