problem; beta; rho; tau0; q0; iterations
A-n63-k9; 1.0; 0.1; 0.01; 0.75; 100

nr; solution value; computation time in sec
1; 1881; 0.571
2; 1878; 0.597
3; 1931; 0.576
4; 1889; 0.561
5; 1888; 0.566
6; 1944; 0.566
7; 1919; 0.565
8; 1921; 0.564
9; 1882; 0.564
10; 1895; 0.603

avg; 1902.8; 0.5733
