problem; beta; rho; tau0; q0; iterations
X-n176-k26; 1.0; 0.1; 0.01; 0.5; 500

nr; solution value; computation time in sec
1; 64666; 74.825
2; 64197; 76.214
3; 65059; 76.209
4; 64231; 75.617
5; 62359; 74.788
6; 63780; 76.111
7; 64816; 76.419
8; 64489; 76.327
9; 64854; 75.82
10; 64099; 79.716

avg; 64255.0; 76.2046
