problem; beta; rho; tau0; q0; iterations
A-n46-k7; 1.0; 0.3; 0.01; 0.25; 10

nr; solution value; computation time in sec
1; 1415; 0.036
2; 1345; 0.034
3; 1318; 0.034
4; 1274; 0.034
5; 1323; 0.034
6; 1367; 0.036
7; 1344; 0.035
8; 1306; 0.035
9; 1336; 0.034
10; 1334; 0.036

avg; 1336.2; 0.0348
