problem; beta; rho; tau0; q0; iterations
X-n134-k13; 1.0; 0.1; 0.01; 0.75; 100

nr; solution value; computation time in sec
1; 14506; 5.236
2; 13929; 5.21
3; 13785; 5.277
4; 14351; 5.188
5; 13868; 5.28
6; 14107; 5.197
7; 13732; 5.198
8; 13931; 5.291
9; 14072; 5.292
10; 14189; 5.347

avg; 14047.0; 5.2516
