problem; beta; rho; tau0; q0; iterations
X-n139-k10; 1.0; 0.1; 5.0; 0.5; 100

nr; solution value; computation time in sec
1; 20757; 7.379
2; 21160; 7.469
3; 21384; 7.437
4; 21498; 7.444
5; 21269; 7.497
6; 21377; 7.521
7; 21516; 7.405
8; 20982; 7.454
9; 20949; 7.49
10; 21564; 7.44

avg; 21245.6; 7.4536
