problem; beta; rho; tau0; q0; iterations
X-n186-k15; 1.0; 0.1; 0.1; 0.5; 100

nr; solution value; computation time in sec
1; 35404; 18.425
2; 35854; 18.847
3; 36021; 20.768
4; 35963; 19.931
5; 35051; 20.946
6; 35596; 20.889
7; 34828; 21.098
8; 35265; 20.872
9; 34918; 21.793
10; 35305; 18.118

avg; 35420.5; 20.1687
