problem; beta; rho; tau0; q0; iterations
X-n110-k13; 1.0; 0.9; 0.01; 0.5; 100

nr; solution value; computation time in sec
1; 19859; 3.768
2; 19972; 3.781
3; 20482; 3.808
4; 20322; 3.781
5; 20554; 4.294
6; 19609; 3.996
7; 20385; 3.75
8; 20581; 3.816
9; 20332; 3.825
10; 19928; 3.813

avg; 20202.4; 3.8632
