problem; beta; rho; tau0; q0; iterations
A-n48-k7; 1.0; 0.1; 0.01; 0.5; 250

nr; solution value; computation time in sec
1; 1363; 0.99
2; 1371; 0.967
3; 1335; 0.987
4; 1308; 1.05
5; 1334; 0.95
6; 1326; 0.974
7; 1347; 0.981
8; 1344; 0.997
9; 1352; 0.986
10; 1354; 0.935

avg; 1343.4; 0.9817
