problem; beta; rho; tau0; q0; iterations
A-n63-k10; 1.0; 0.1; 0.01; 0.5; 1000

nr; solution value; computation time in sec
1; 1665; 7.875
2; 1676; 7.91
3; 1683; 7.891
4; 1686; 7.713
5; 1633; 7.824
6; 1672; 7.805
7; 1702; 7.942
8; 1677; 7.78
9; 1686; 7.981
10; 1701; 7.83

avg; 1678.1; 7.8551
