problem; beta; rho; tau0; q0; iterations
X-n143-k7; 2.0; 0.1; 0.01; 0.5; 100

nr; solution value; computation time in sec
1; 21870; 5.92
2; 22146; 5.875
3; 21451; 5.793
4; 22316; 5.713
5; 22098; 5.917
6; 22319; 5.691
7; 21972; 5.79
8; 22372; 5.804
9; 21693; 6.017
10; 21854; 5.845

avg; 22009.1; 5.8365
