problem; beta; rho; tau0; q0; iterations
X-n200-k36; 2.0; 0.1; 0.01; 0.5; 100

nr; solution value; computation time in sec
1; 64747; 16.249
2; 64284; 14.797
3; 63299; 14.975
4; 64727; 15.152
5; 63942; 15.149
6; 63529; 14.937
7; 64561; 15.106
8; 64252; 15.039
9; 64781; 14.906
10; 63784; 15.189

avg; 64190.6; 15.1499
