problem; beta; rho; tau0; q0; iterations
X-n181-k23; 1.0; 0.6; 0.01; 0.5; 100

nr; solution value; computation time in sec
1; 29511; 18.141
2; 30069; 19.564
3; 29739; 17.878
4; 29535; 19.514
5; 29884; 19.643
6; 29815; 19.759
7; 29878; 19.853
8; 29842; 19.847
9; 29752; 18.568
10; 29893; 17.013

avg; 29791.8; 18.978
