problem; beta; rho; tau0; q0; iterations
A-n65-k9; 5.0; 0.1; 0.01; 0.5; 100

nr; solution value; computation time in sec
1; 1433; 0.728
2; 1433; 0.759
3; 1450; 0.747
4; 1401; 0.762
5; 1428; 0.729
6; 1446; 0.732
7; 1464; 0.73
8; 1437; 0.732
9; 1440; 0.727
10; 1448; 0.758

avg; 1438.0; 0.7404
