problem; beta; rho; tau0; q0; iterations
X-n153-k22; 1.0; 0.1; 0.01; 0.5; 10

nr; solution value; computation time in sec
1; 31348; 0.925
2; 31191; 0.952
3; 31484; 0.983
4; 31675; 0.959
5; 31911; 0.994
6; 31799; 0.927
7; 30664; 0.93
8; 31532; 0.927
9; 31184; 0.959
10; 31585; 0.954

avg; 31437.3; 0.951
