problem; beta; rho; tau0; q0; iterations
X-n106-k14; 1.0; 0.1; 0.01; 0.5; 10

nr; solution value; computation time in sec
1; 31045; 0.389
2; 30506; 0.388
3; 31021; 0.397
4; 30151; 0.408
5; 30607; 0.389
6; 30620; 0.406
7; 30812; 0.407
8; 30729; 0.407
9; 30349; 0.389
10; 30427; 0.387

avg; 30626.7; 0.3967
