problem; beta; rho; tau0; q0; iterations
A-n37-k5; 1.0; 0.9; 0.01; 0.5; 100

nr; solution value; computation time in sec
1; 903; 0.162
2; 923; 0.16
3; 848; 0.161
4; 872; 0.163
5; 914; 0.16
6; 841; 0.161
7; 882; 0.162
8; 878; 0.161
9; 841; 0.162
10; 905; 0.161

avg; 880.7; 0.1613
