problem; beta; rho; tau0; q0; iterations
A-n37-k5; 2.0; 0.1; 0.01; 0.5; 100

nr; solution value; computation time in sec
1; 860; 0.115
2; 834; 0.103
3; 823; 0.105
4; 831; 0.128
5; 866; 0.138
6; 841; 0.122
7; 864; 0.121
8; 850; 0.12
9; 862; 0.118
10; 833; 0.121

avg; 846.4; 0.1191
