problem; beta; rho; tau0; q0; iterations
A-n46-k7; 1.0; 0.1; 0.01; 0.5; 1000

nr; solution value; computation time in sec
1; 1147; 3.392
2; 1102; 3.336
3; 1117; 3.404
4; 1118; 3.337
5; 1102; 3.277
6; 1117; 3.343
7; 1119; 3.35
8; 1131; 3.222
9; 1108; 3.295
10; 1052; 3.352

avg; 1111.3; 3.3308
