problem; beta; rho; tau0; q0; iterations
A-n36-k5; 1.0; 0.1; 0.01; 0.25; 10

nr; solution value; computation time in sec
1; 1200; 0.017
2; 1183; 0.018
3; 1203; 0.017
4; 1194; 0.017
5; 1232; 0.017
6; 1187; 0.018
7; 1138; 0.017
8; 1204; 0.017
9; 1167; 0.017
10; 1220; 0.017

avg; 1192.8; 0.0172
