problem; beta; rho; tau0; q0; iterations
X-n148-k46; 1.0; 0.1; 0.01; 0.5; 100

nr; solution value; computation time in sec
1; 55102; 7.665
2; 55382; 7.793
3; 54982; 7.783
4; 54868; 7.971
5; 55265; 9.158
6; 54842; 8.643
7; 54041; 7.762
8; 54964; 7.752
9; 54703; 8.914
10; 55233; 9.024

avg; 54938.2; 8.2465
