problem; beta; rho; tau0; q0; iterations
A-n37-k5; 1.0; 0.3; 0.01; 0.25; 10

nr; solution value; computation time in sec
1; 1027; 0.021
2; 1012; 0.021
3; 985; 0.021
4; 1089; 0.021
5; 1027; 0.021
6; 937; 0.021
7; 1032; 0.021
8; 1039; 0.019
9; 1043; 0.019
10; 1015; 0.019

avg; 1020.6; 0.0204
