problem; beta; rho; tau0; q0; iterations
A-n63-k9; 1.0; 0.1; 0.01; 0.5; 10

nr; solution value; computation time in sec
1; 2106; 0.077
2; 2058; 0.078
3; 2184; 0.089
4; 2099; 0.077
5; 2163; 0.088
6; 2122; 0.086
7; 2142; 0.077
8; 2178; 0.076
9; 2142; 0.076
10; 2163; 0.098

avg; 2135.7; 0.0822
