problem; beta; rho; tau0; q0; iterations
A-n62-k8; 2.0; 0.1; 0.01; 0.5; 100

nr; solution value; computation time in sec
1; 1582; 0.489
2; 1565; 0.492
3; 1578; 0.482
4; 1627; 0.482
5; 1534; 0.52
6; 1573; 0.52
7; 1640; 0.49
8; 1609; 0.515
9; 1613; 0.481
10; 1581; 0.483

avg; 1590.2; 0.4954
