problem; optimal value; avg. results; gap in %; lower bound; upper bound; standard deviation; avg. comp. time;
A-n32-k5; 784; 950.1; 21.19; 839; 1023; 59.94; 0.0133
A-n33-k5; 661; 794.2; 20.15; 770; 811; 12.09; 0.015
A-n33-k6; 742; 874.1; 17.8; 836; 892; 16.79; 0.0151
A-n34-k5; 778; 892.2; 14.68; 885; 904; 6.19; 0.0166
A-n36-k5; 799; 1008.4; 26.21; 994; 1022; 10.53; 0.0192
A-n37-k5; 669; 851.7; 27.31; 831; 869; 10.14; 0.0204
A-n37-k6; 949; 1162.8; 22.53; 1138; 1198; 16.29; 0.0201
A-n38-k5; 730; 905.2; 24.0; 863; 932; 20.68; 0.0223
A-n39-k5; 822; 955.7; 16.27; 916; 981; 18.6; 0.0243
A-n39-k6; 831; 1044.7; 25.72; 1021; 1075; 17.73; 0.0249
A-n44-k6; 937; 1112.0; 18.68; 1098; 1127; 9.08; 0.0354
A-n45-k6; 944; 1136.0; 20.34; 1112; 1164; 16.09; 0.0372
A-n45-k7; 1146; 1396.9; 21.89; 1378; 1426; 15.37; 0.0384
A-n46-k7; 914; 1129.9; 23.62; 1111; 1156; 13.16; 0.0392
A-n48-k7; 1073; 1333.6; 24.29; 1287; 1359; 20.71; 0.0452
A-n53-k7; 1010; 1275.3; 26.27; 1228; 1325; 29.13; 0.0591
A-n54-k7; 1167; 1348.0; 15.51; 1313; 1359; 13.67; 0.0638
A-n55-k9; 1073; 1370.6; 27.74; 1323; 1403; 25.69; 0.0672
A-n60-k9; 1354; 1692.4; 24.99; 1638; 1724; 24.98; 0.0841
A-n61-k9; 1034; 1309.7; 26.66; 1244; 1350; 33.45; 0.0937
A-n62-k8; 1288; 1584.7; 23.04; 1539; 1625; 27.84; 0.0937
A-n63-k10; 1314; 1666.8; 26.85; 1629; 1712; 24.17; 0.0941
A-n63-k9; 1616; 1880.1; 16.34; 1819; 1920; 32.61; 0.0979
A-n64-k9; 1401; 1785.3; 27.43; 1750; 1808; 18.53; 0.1014
A-n65-k9; 1174; 1542.6; 31.4; 1511; 1563; 18.42; 0.1076
A-n69-k9; 1159; 1495.4; 29.03; 1430; 1559; 33.49; 0.1304
A-n80-k10; 1763; 2241.9; 27.16; 2154; 2272; 35.01; 0.2033
A-n32-k5; 784; 967.2; 23.37; 923; 1034; 37.68; 0.0131
A-n33-k5; 661; 796.3; 20.47; 775; 809; 10.82; 0.0153
A-n33-k6; 742; 881.3; 18.77; 851; 911; 22.83; 0.0151
A-n34-k5; 778; 895.2; 15.06; 877; 911; 8.3; 0.0165
A-n36-k5; 799; 1010.3; 26.45; 988; 1029; 14.51; 0.0191
A-n37-k5; 669; 840.8; 25.68; 806; 868; 18.27; 0.0206
