problem; optimal value; avg. results; gap in %; lower bound; upper bound; standard deviation; avg. comp. time;
A-n32-k5; 784; 933.0; 19.01; 861; 991; 43.03; 0.1323
A-n33-k5; 661; 812.4; 22.9; 785; 841; 16.94; 0.1445
A-n33-k6; 742; 875.3; 17.96; 836; 921; 28.47; 0.1393
A-n34-k5; 778; 941.2; 20.98; 905; 961; 19.44; 0.1535
A-n36-k5; 799; 1018.2; 27.43; 988; 1061; 22.79; 0.1837
A-n37-k5; 669; 887.7; 32.69; 836; 933; 29.45; 0.1987
A-n37-k6; 949; 1177.6; 24.09; 1125; 1201; 21.96; 0.1873
A-n38-k5; 730; 916.9; 25.6; 864; 948; 26.64; 0.2411
A-n39-k5; 822; 1029.8; 25.28; 973; 1068; 30.79; 0.228
A-n39-k6; 831; 1061.1; 27.69; 965; 1108; 42.6; 0.2273
A-n44-k6; 937; 1179.7; 25.9; 1152; 1207; 14.49; 0.3281
A-n45-k6; 944; 1210.6; 28.24; 1158; 1244; 28.3; 0.4118
A-n45-k7; 1146; 1490.5; 30.06; 1444; 1551; 29.59; 0.4183
A-n46-k7; 914; 1181.0; 29.21; 1153; 1208; 20.33; 0.3661
A-n48-k7; 1073; 1355.5; 26.33; 1304; 1387; 26.08; 0.4107
A-n53-k7; 1010; 1365.0; 35.15; 1321; 1420; 29.84; 0.5508
A-n54-k7; 1167; 1458.9; 25.01; 1424; 1483; 16.28; 0.5847
A-n55-k9; 1073; 1421.5; 32.48; 1399; 1451; 14.75; 0.6193
A-n60-k9; 1354; 1743.5; 28.77; 1681; 1779; 27.16; 0.7708
A-n61-k9; 1034; 1438.8; 39.15; 1382; 1491; 36.3; 0.8801
A-n62-k8; 1288; 1707.0; 32.53; 1656; 1769; 34.85; 0.8835
A-n63-k10; 1314; 1724.5; 31.24; 1674; 1781; 35.44; 0.8685
A-n63-k9; 1616; 2031.0; 25.68; 1983; 2072; 28.04; 0.8831
A-n64-k9; 1401; 1911.7; 36.45; 1859; 1938; 21.71; 1.0501
A-n65-k9; 1174; 1671.0; 42.33; 1605; 1735; 37.51; 1.1131
A-n69-k9; 1159; 1689.3; 45.75; 1627; 1737; 30.35; 1.2896
A-n80-k10; 1763; 2362.0; 33.98; 2301; 2440; 36.05; 1.8995
X-n101-k25; 27591; 36301.9; 31.57; 35796; 36766; 249.34; 3.3707
X-n106-k14; 26362; 29701.2; 12.67; 29435; 29995; 165.88; 4.7119
X-n110-k13; 14971; 20416.0; 36.37; 19350; 20912; 397.29; 5.322
X-n115-k10; 12747; 21203.8; 66.34; 20325; 21727; 448.06; 5.6517
X-n120-k6; 13332; 18635.2; 39.78; 18237; 19035; 286.06; 7.8196
X-n125-k30; 55539; 63861.8; 14.99; 62817; 64948; 599.53; 6.6954
X-n129-k18; 28940; 37813.5; 30.66; 36950; 38690; 440.3; 8.2469
X-n134-k13; 10916; 15613.8; 43.04; 15308; 15935; 209.34; 9.9859
X-n139-k10; 13590; 20015.2; 47.28; 19518; 20779; 326.33; 11.1885
X-n143-k7; 15700; 25470.1; 62.23; 24888; 25975; 352.3; 12.2869
X-n148-k46; 43448; 55162.3; 26.96; 54097; 56012; 511.35; 12.9284
X-n153-k22; 21220; 28508.9; 34.35; 27606; 29030; 429.57; 14.4131
X-n157-k13; 16876; 20110.5; 19.17; 19933; 20335; 133.29; 16.8406
X-n162-k11; 14138; 20750.0; 46.77; 19933; 21301; 446.09; 19.5601
X-n167-k10; 20557; 29087.6; 41.5; 27904; 29707; 479.16; 22.2564
X-n172-k51; 45607; 59698.7; 30.9; 57647; 60931; 910.85; 19.6303
X-n176-k26; 47812; 64705.2; 35.33; 63693; 65961; 742.89; 21.5748
X-n181-k23; 25569; 30326.2; 18.61; 29752; 30613; 228.07; 27.9685
X-n186-k15; 24145; 33648.2; 39.36; 32996; 34126; 300.05; 29.8977
X-n190-k8; 16980; 21775.9; 28.24; 21290; 22094; 270.59; 31.4872
X-n195-k51; 44225; 61385.2; 38.8; 60482; 62282; 546.48; 29.001
X-n200-k36; 58578; 67203.3; 14.72; 66453; 67580; 406.8; 34.8655
