problem; optimal value; avg. results; gap in %; lower bound; upper bound; standard deviation; avg. comp. time;
A-n32-k5; 784; 908.1; 15.83; 856; 946; 26.88; 0.6224
A-n33-k5; 661; 750.7; 13.57; 720; 781; 17.66; 0.6946
A-n33-k6; 742; 840.8; 13.32; 815; 869; 18.87; 0.6867
A-n34-k5; 778; 904.1; 16.21; 885; 924; 13.42; 0.725
A-n36-k5; 799; 993.6; 24.36; 976; 1008; 11.99; 0.8465
A-n37-k5; 669; 852.8; 27.47; 806; 875; 17.92; 0.912
A-n37-k6; 949; 1112.4; 17.22; 1033; 1152; 36.13; 0.8841
A-n38-k5; 730; 862.3; 18.12; 833; 891; 15.81; 0.9974
A-n39-k5; 822; 972.7; 18.33; 902; 1003; 27.39; 1.0703
A-n39-k6; 831; 1032.0; 24.19; 948; 1061; 32.3; 1.0603
A-n44-k6; 937; 1124.4; 20.0; 1101; 1159; 20.13; 1.5117
A-n45-k6; 944; 1135.8; 20.32; 1099; 1168; 23.33; 1.5897
A-n45-k7; 1146; 1352.5; 18.02; 1291; 1386; 26.44; 1.6266
A-n46-k7; 914; 1124.1; 22.99; 1083; 1155; 23.19; 1.6905
A-n48-k7; 1073; 1335.7; 24.48; 1274; 1357; 23.82; 1.9033
A-n53-k7; 1010; 1295.2; 28.24; 1241; 1322; 25.28; 2.4627
A-n54-k7; 1167; 1385.5; 18.72; 1363; 1403; 12.65; 2.6695
A-n55-k9; 1073; 1343.2; 25.18; 1307; 1380; 19.0; 2.8107
A-n60-k9; 1354; 1703.0; 25.78; 1668; 1746; 21.27; 3.4805
A-n61-k9; 1034; 1313.2; 27.0; 1240; 1360; 35.59; 3.7637
A-n62-k8; 1288; 1668.5; 29.54; 1622; 1699; 21.95; 3.8267
A-n63-k10; 1314; 1691.1; 28.7; 1620; 1717; 27.1; 3.8792
A-n63-k9; 1616; 1968.3; 21.8; 1910; 2010; 24.41; 4.0066
A-n64-k9; 1401; 1760.4; 25.65; 1714; 1788; 22.02; 4.2402
A-n65-k9; 1174; 1562.3; 33.07; 1461; 1603; 42.81; 4.4287
A-n69-k9; 1159; 1569.1; 35.38; 1509; 1617; 32.71; 5.2633
A-n80-k10; 1763; 2297.9; 30.34; 2218; 2338; 39.94; 8.2007
X-n101-k25; 27591; 34971.1; 26.75; 34092; 35680; 476.54; 14.1279
X-n106-k14; 26362; 29152.5; 10.59; 28886; 29283; 123.91; 19.5912
X-n110-k13; 14971; 19870.8; 32.73; 19585; 20214; 186.54; 22.713
X-n115-k10; 12747; 20370.5; 59.81; 19882; 20902; 256.15; 22.3838
X-n120-k6; 13332; 18932.9; 42.01; 18614; 19185; 174.08; 30.7718
X-n125-k30; 55539; 62538.6; 12.6; 61992; 63219; 323.94; 28.6711
X-n129-k18; 28940; 36823.2; 27.24; 36550; 37171; 205.48; 34.4772
X-n134-k13; 10916; 15167.5; 38.95; 14590; 15570; 305.07; 41.1186
X-n139-k10; 13590; 20247.7; 48.99; 19894; 20591; 212.49; 48.591
X-n143-k7; 15700; 25396.6; 61.76; 24857; 25749; 274.01; 48.1545
X-n148-k46; 43448; 54048.3; 24.4; 53304; 54572; 322.53; 49.2451
X-n153-k22; 21220; 28275.4; 33.25; 27825; 28522; 182.08; 50.6792
X-n157-k13; 16876; 20157.9; 19.45; 20047; 20284; 80.09; 67.8407
X-n162-k11; 14138; 21647.6; 53.12; 21182; 22066; 291.57; 70.7096
X-n167-k10; 20557; 29676.2; 44.36; 29286; 30062; 208.94; 78.1555
X-n172-k51; 45607; 57642.5; 26.39; 57134; 58285; 325.44; 69.2075
X-n176-k26; 47812; 64255.0; 34.39; 62359; 65059; 734.32; 76.2046
X-n181-k23; 25569; 30281.5; 18.43; 30104; 30518; 150.3; 105.4976
X-n186-k15; 24145; 34107.4; 41.26; 32918; 34631; 466.81; 108.5777
X-n190-k8; 16980; 22079.3; 30.03; 21408; 22278; 245.35; 114.6562
X-n195-k51; 44225; 60228.0; 36.19; 59373; 60736; 434.47; 97.4444
X-n200-k36; 58578; 65964.8; 12.61; 65589; 66619; 310.99; 119.0245
