problem; optimal value; avg. results; gap in %; lower bound; upper bound; standard deviation; avg. comp. time;
A-n32-k5; 784; 948.0; 20.92; 875; 994; 38.58; 0.1304
A-n33-k5; 661; 777.5; 17.62; 744; 802; 16.88; 0.1515
A-n33-k6; 742; 877.5; 18.26; 838; 901; 20.64; 0.1473
A-n34-k5; 778; 907.2; 16.61; 878; 939; 19.49; 0.1544
A-n36-k5; 799; 1005.2; 25.81; 964; 1038; 25.18; 0.1875
A-n37-k5; 669; 871.5; 30.27; 841; 896; 15.13; 0.2017
A-n37-k6; 949; 1175.7; 23.89; 1145; 1199; 15.32; 0.1919
A-n38-k5; 730; 892.9; 22.32; 853; 918; 20.58; 0.2153
A-n39-k5; 822; 1012.7; 23.2; 991; 1047; 18.44; 0.2355
A-n39-k6; 831; 1064.3; 28.07; 1028; 1113; 27.42; 0.2236
A-n44-k6; 937; 1154.3; 23.19; 1127; 1194; 19.44; 0.329
A-n45-k6; 944; 1165.7; 23.49; 1107; 1235; 40.79; 0.3377
A-n45-k7; 1146; 1394.4; 21.68; 1353; 1413; 18.94; 0.3488
A-n46-k7; 914; 1157.4; 26.63; 1099; 1190; 26.36; 0.365
A-n48-k7; 1073; 1362.2; 26.95; 1319; 1394; 21.77; 0.4108
A-n53-k7; 1010; 1331.7; 31.85; 1287; 1364; 26.56; 0.5366
A-n54-k7; 1167; 1412.6; 21.05; 1360; 1445; 27.33; 0.5182
A-n55-k9; 1073; 1394.7; 29.98; 1372; 1429; 19.21; 0.5885
A-n60-k9; 1354; 1748.1; 29.11; 1693; 1784; 26.64; 0.7557
A-n61-k9; 1034; 1362.3; 31.75; 1339; 1411; 19.89; 0.8109
A-n62-k8; 1288; 1686.1; 30.91; 1629; 1730; 33.24; 0.8245
A-n63-k10; 1314; 1725.5; 31.32; 1679; 1754; 24.29; 0.8549
A-n63-k9; 1616; 1994.1; 23.4; 1896; 2038; 36.73; 0.8726
A-n64-k9; 1401; 1831.0; 30.69; 1802; 1876; 22.03; 0.9128
A-n65-k9; 1174; 1585.1; 35.02; 1549; 1611; 16.82; 0.941
A-n69-k9; 1159; 1627.3; 40.41; 1543; 1676; 34.64; 1.1227
A-n80-k10; 1763; 2338.4; 32.64; 2276; 2377; 27.62; 1.7444
X-n101-k25; 27591; 35575.1; 28.94; 33909; 36336; 626.65; 2.4671
X-n106-k14; 26362; 29152.1; 10.58; 28787; 29435; 218.83; 3.3855
X-n110-k13; 14971; 19695.8; 31.56; 18693; 20078; 403.94; 3.7589
X-n115-k10; 12747; 20132.5; 57.94; 19336; 20579; 331.68; 3.973
X-n120-k6; 13332; 18235.3; 36.78; 17928; 18730; 224.53; 4.917
X-n125-k30; 55539; 63159.2; 13.72; 61604; 63900; 671.84; 4.5015
X-n129-k18; 28940; 36652.9; 26.65; 35744; 37092; 405.49; 5.7756
X-n134-k13; 10916; 15284.6; 40.02; 15005; 15590; 207.36; 6.3028
X-n139-k10; 13590; 19659.6; 44.66; 18876; 20120; 366.6; 7.613
X-n143-k7; 15700; 24880.6; 58.48; 24328; 25651; 356.43; 7.7259
X-n148-k46; 43448; 54190.9; 24.73; 53373; 55096; 547.15; 8.6254
X-n153-k22; 21220; 28472.1; 34.18; 27915; 28790; 280.31; 9.8223
X-n157-k13; 16876; 19889.5; 17.86; 19580; 20049; 135.79; 12.9849
X-n162-k11; 14138; 20585.7; 45.61; 19790; 21360; 457.65; 13.6148
X-n167-k10; 20557; 28590.5; 39.08; 28122; 28933; 261.17; 14.6729
X-n172-k51; 45607; 58417.4; 28.09; 57792; 58805; 366.68; 13.4503
X-n176-k26; 47812; 64468.1; 34.84; 63388; 65102; 490.37; 15.086
X-n181-k23; 25569; 29791.8; 16.52; 29511; 30069; 159.76; 18.978
X-n186-k15; 24145; 32972.6; 36.56; 32295; 33452; 329.47; 19.9126
X-n190-k8; 16980; 21657.0; 27.54; 21295; 21897; 192.55; 20.7181
X-n195-k51; 44225; 60516.1; 36.84; 58920; 61261; 762.26; 19.2008
X-n200-k36; 58578; 65919.0; 12.53; 65293; 66288; 280.73; 21.6762
