problem; optimal value; avg. results; gap in %; lower bound; upper bound; standard deviation; avg. comp. time;
A-n32-k5; 784; 886.2; 13.04; 865; 918; 14.25; 0.7677
A-n33-k5; 661; 767.6; 16.13; 747; 789; 12.52; 0.8511
A-n33-k6; 742; 828.0; 11.59; 807; 845; 11.19; 0.8248
A-n34-k5; 778; 900.5; 15.75; 876; 922; 11.74; 0.9005
A-n36-k5; 799; 961.0; 20.28; 937; 976; 11.77; 1.0691
A-n37-k5; 669; 831.7; 24.32; 792; 852; 16.55; 1.1445
A-n37-k6; 949; 1105.0; 16.44; 1087; 1130; 14.16; 1.1456
A-n38-k5; 730; 853.1; 16.86; 834; 882; 12.46; 1.2383
A-n39-k5; 822; 967.8; 17.74; 925; 992; 21.54; 1.3449
A-n39-k6; 831; 1008.8; 21.4; 975; 1030; 18.42; 1.3523
A-n44-k6; 937; 1124.1; 19.97; 1099; 1137; 10.95; 1.9649
A-n45-k6; 944; 1123.5; 19.01; 1096; 1147; 15.28; 2.0391
A-n45-k7; 1146; 1404.1; 22.52; 1347; 1434; 23.69; 2.0912
A-n46-k7; 914; 1101.0; 20.46; 1074; 1124; 17.16; 2.1356
A-n48-k7; 1073; 1298.5; 21.02; 1252; 1332; 19.29; 2.4779
A-n53-k7; 1010; 1289.9; 27.71; 1250; 1326; 24.03; 3.229
A-n54-k7; 1167; 1385.0; 18.68; 1375; 1397; 8.31; 3.4633
A-n55-k9; 1073; 1351.8; 25.98; 1328; 1378; 18.6; 3.7015
A-n60-k9; 1354; 1650.4; 21.89; 1609; 1694; 25.69; 4.5542
A-n61-k9; 1034; 1349.9; 30.55; 1323; 1381; 18.23; 5.0758
A-n62-k8; 1288; 1590.1; 23.45; 1538; 1622; 27.41; 5.0868
A-n63-k10; 1314; 1620.2; 23.3; 1563; 1653; 25.69; 5.1051
A-n63-k9; 1616; 1923.3; 19.02; 1895; 1946; 14.25; 5.2528
A-n64-k9; 1401; 1786.1; 27.49; 1729; 1813; 25.9; 5.6651
A-n65-k9; 1174; 1560.8; 32.95; 1520; 1583; 18.39; 5.9674
A-n69-k9; 1159; 1579.2; 36.26; 1531; 1617; 23.31; 7.1748
A-n80-k10; 1763; 2251.9; 27.73; 2203; 2315; 35.3; 11.0936
X-n101-k25; 27591; 33699.0; 22.14; 33282; 34229; 264.75; 17.5308
X-n106-k14; 26362; 28482.0; 8.04; 28092; 28660; 187.71; 25.4703
X-n110-k13; 14971; 18249.6; 21.9; 17970; 18615; 187.9; 30.5707
X-n115-k10; 12747; 18160.1; 42.47; 17878; 18561; 221.47; 32.6327
X-n120-k6; 13332; 16188.2; 21.42; 15909; 16426; 138.77; 40.2477
X-n125-k30; 55539; 61364.1; 10.49; 60828; 61709; 265.84; 38.5012
X-n129-k18; 28940; 34870.6; 20.49; 34501; 35091; 201.68; 46.1178
X-n134-k13; 10916; 14211.5; 30.19; 13934; 14485; 174.12; 52.7113
X-n139-k10; 13590; 17559.8; 29.21; 17253; 17882; 209.04; 61.792
X-n143-k7; 15700; 22581.8; 43.83; 22142; 22772; 202.4; 59.9611
X-n148-k46; 43448; 50695.0; 16.68; 49719; 51098; 362.38; 60.8178
X-n153-k22; 21220; 26724.7; 25.94; 26443; 26916; 163.58; 70.2095
X-n157-k13; 16876; 18919.7; 12.11; 18647; 19043; 101.55; 91.0492
X-n162-k11; 14138; 18370.0; 29.93; 18052; 18686; 205.6; 95.0832
X-n167-k10; 20557; 25977.1; 26.37; 25552; 26272; 194.21; 105.0546
X-n172-k51; 45607; 55027.9; 20.66; 54088; 55679; 439.44; 101.4264
X-n176-k26; 47812; 59449.1; 24.34; 58340; 60126; 552.41; 120.7577
X-n181-k23; 25569; 28419.3; 11.15; 28240; 28679; 139.48; 142.7414
X-n186-k15; 24145; 30341.0; 25.66; 29863; 30676; 223.32; 153.5637
X-n190-k8; 16980; 20281.0; 19.44; 19771; 20440; 175.78; 167.839
X-n195-k51; 44225; 56189.3; 27.05; 54351; 56958; 689.36; 159.9499
X-n200-k36; 58578; 64411.5; 9.96; 63763; 64621; 228.46; 193.0506
