problem; optimal value; avg. results; gap in %; lower bound; upper bound; standard deviation; avg. comp. time;
A-n32-k5; 784; 899.3; 14.71; 867; 926; 17.84; 0.1672
A-n33-k5; 661; 792.7; 19.92; 773; 811; 13.6; 0.1832
A-n33-k6; 742; 853.4; 15.01; 817; 906; 23.29; 0.1791
A-n34-k5; 778; 920.5; 18.32; 900; 933; 11.55; 0.195
A-n36-k5; 799; 973.0; 21.78; 933; 1010; 25.23; 0.2257
A-n37-k5; 669; 848.7; 26.86; 825; 877; 17.96; 0.2354
A-n37-k6; 949; 1127.8; 18.84; 1070; 1170; 28.55; 0.2391
A-n38-k5; 730; 877.7; 20.23; 820; 910; 24.05; 0.2643
A-n39-k5; 822; 993.2; 20.83; 960; 1019; 15.07; 0.2815
A-n39-k6; 831; 1032.9; 24.3; 973; 1085; 29.91; 0.2865
A-n44-k6; 937; 1141.5; 21.82; 1088; 1166; 20.66; 0.4064
A-n45-k6; 944; 1164.8; 23.39; 1106; 1196; 24.61; 0.4364
A-n45-k7; 1146; 1440.8; 25.72; 1405; 1470; 22.65; 0.4388
A-n46-k7; 914; 1134.2; 24.09; 1065; 1165; 32.4; 0.4559
A-n48-k7; 1073; 1330.3; 23.98; 1299; 1348; 15.94; 0.5304
A-n53-k7; 1010; 1328.4; 31.52; 1271; 1363; 23.6; 0.6824
A-n54-k7; 1167; 1416.1; 21.35; 1382; 1445; 16.74; 0.7332
A-n55-k9; 1073; 1391.9; 29.72; 1367; 1429; 18.58; 0.7942
A-n60-k9; 1354; 1711.0; 26.37; 1676; 1743; 23.49; 0.9746
A-n61-k9; 1034; 1387.3; 34.17; 1340; 1445; 32.1; 1.0947
A-n62-k8; 1288; 1669.5; 29.62; 1622; 1719; 30.75; 1.073
A-n63-k10; 1314; 1672.5; 27.28; 1603; 1714; 35.39; 1.0707
A-n63-k9; 1616; 1964.1; 21.54; 1928; 2033; 27.35; 1.1157
A-n64-k9; 1401; 1842.7; 31.53; 1799; 1884; 26.9; 1.1792
A-n65-k9; 1174; 1613.0; 37.39; 1550; 1668; 31.77; 1.2733
A-n69-k9; 1159; 1617.8; 39.59; 1501; 1672; 45.82; 1.4966
A-n80-k10; 1763; 2310.0; 31.03; 2245; 2382; 35.64; 2.3378
X-n101-k25; 27591; 34440.5; 24.83; 33627; 35083; 411.68; 3.361
X-n106-k14; 26362; 28852.0; 9.45; 28694; 28978; 95.89; 4.7175
X-n110-k13; 14971; 18781.8; 25.45; 18366; 19155; 261.08; 5.3005
X-n115-k10; 12747; 18849.4; 47.87; 18398; 19169; 229.14; 5.5436
X-n120-k6; 13332; 16641.4; 24.82; 16152; 17053; 273.82; 7.0097
X-n125-k30; 55539; 61768.6; 11.22; 61042; 62232; 375.46; 6.8159
X-n129-k18; 28940; 35545.8; 22.83; 35021; 35907; 279.59; 8.3065
X-n134-k13; 10916; 14546.6; 33.26; 14011; 14862; 269.09; 9.7831
X-n139-k10; 13590; 17886.7; 31.62; 17481; 18267; 253.9; 11.2965
X-n143-k7; 15700; 23060.7; 46.88; 22341; 23781; 464.37; 12.9872
X-n148-k46; 43448; 51646.2; 18.87; 51104; 52260; 361.42; 12.1446
X-n153-k22; 21220; 27320.0; 28.75; 26815; 27705; 242.34; 14.1181
X-n157-k13; 16876; 19152.6; 13.49; 18886; 19311; 131.32; 17.2017
X-n162-k11; 14138; 18646.8; 31.89; 18296; 19013; 238.14; 18.7453
X-n167-k10; 20557; 26543.3; 29.12; 26081; 26891; 222.92; 22.4264
X-n172-k51; 45607; 56334.3; 23.52; 55596; 56887; 359.54; 19.0363
X-n176-k26; 47812; 60479.6; 26.49; 59556; 61039; 480.49; 22.8105
X-n181-k23; 25569; 28760.3; 12.48; 28340; 29023; 208.46; 29.3842
X-n186-k15; 24145; 30965.4; 28.25; 30767; 31305; 159.89; 28.9379
X-n190-k8; 16980; 20661.7; 21.68; 20347; 20882; 154.2; 31.7704
X-n195-k51; 44225; 57405.9; 29.8; 56357; 58531; 619.84; 30.3205
X-n200-k36; 58578; 65069.9; 11.08; 64548; 65421; 234.47; 35.3113
