problem; optimal value; avg. results; gap in %; lower bound; upper bound; standard deviation; avg. comp. time;
A-n32-k5; 784; 978.9; 24.86; 907; 1034; 40.44; 0.0667
A-n33-k5; 661; 805.9; 21.92; 761; 841; 26.05; 0.0676
A-n33-k6; 742; 896.5; 20.82; 860; 928; 20.45; 0.0656
A-n34-k5; 778; 923.5; 18.7; 865; 962; 31.04; 0.0732
A-n36-k5; 799; 1024.8; 28.26; 949; 1069; 35.91; 0.0852
A-n37-k5; 669; 901.1; 34.69; 848; 932; 23.78; 0.0929
A-n37-k6; 949; 1183.9; 24.75; 1132; 1229; 23.72; 0.0971
A-n38-k5; 730; 902.3; 23.6; 871; 935; 18.6; 0.102
A-n39-k5; 822; 1023.1; 24.46; 989; 1065; 20.66; 0.1081
A-n39-k6; 831; 1090.4; 31.22; 1062; 1109; 14.44; 0.1065
A-n44-k6; 937; 1185.1; 26.48; 1144; 1213; 19.53; 0.1512
A-n45-k6; 944; 1221.3; 29.37; 1195; 1275; 25.41; 0.1571
A-n45-k7; 1146; 1418.0; 23.73; 1391; 1432; 12.49; 0.1593
A-n46-k7; 914; 1178.8; 28.97; 1114; 1240; 29.18; 0.1675
A-n48-k7; 1073; 1396.6; 30.16; 1356; 1429; 19.92; 0.1977
A-n53-k7; 1010; 1345.7; 33.24; 1262; 1413; 42.55; 0.2548
A-n54-k7; 1167; 1448.5; 24.12; 1425; 1478; 15.31; 0.2705
A-n55-k9; 1073; 1436.5; 33.88; 1383; 1471; 25.4; 0.2809
A-n60-k9; 1354; 1775.1; 31.1; 1702; 1831; 40.33; 0.3432
A-n61-k9; 1034; 1400.0; 35.4; 1356; 1445; 26.15; 0.3742
A-n62-k8; 1288; 1729.4; 34.27; 1668; 1770; 26.49; 0.3799
A-n63-k10; 1314; 1763.6; 34.22; 1705; 1814; 36.51; 0.3884
A-n63-k9; 1616; 2049.2; 26.81; 1996; 2100; 38.44; 0.3963
A-n64-k9; 1401; 1843.5; 31.58; 1761; 1924; 44.38; 0.4313
A-n65-k9; 1174; 1644.4; 40.07; 1585; 1671; 25.59; 0.4484
A-n69-k9; 1159; 1680.2; 44.97; 1625; 1722; 29.66; 0.5252
A-n80-k10; 1763; 2364.6; 34.12; 2234; 2461; 75.58; 0.814
X-n101-k25; 27591; 36404.5; 31.94; 35431; 36946; 417.75; 1.4136
X-n106-k14; 26362; 29654.9; 12.49; 29186; 29994; 278.54; 1.8074
X-n110-k13; 14971; 21194.6; 41.57; 20312; 21473; 321.76; 1.8938
X-n115-k10; 12747; 21151.1; 65.93; 19929; 22181; 590.66; 2.0131
X-n120-k6; 13332; 20107.8; 50.82; 19715; 20711; 300.48; 2.4906
X-n125-k30; 55539; 64002.1; 15.24; 62714; 64562; 547.83; 2.3099
X-n129-k18; 28940; 37782.2; 30.55; 36951; 38236; 404.14; 2.7968
X-n134-k13; 10916; 16312.4; 49.44; 15672; 16667; 287.22; 3.2458
X-n139-k10; 13590; 21889.4; 61.07; 21414; 22336; 302.69; 3.7758
X-n143-k7; 15700; 26861.5; 71.09; 25841; 28072; 598.27; 3.9276
X-n148-k46; 43448; 55743.2; 28.3; 54968; 56189; 361.09; 3.8488
X-n153-k22; 21220; 29479.4; 38.92; 28973; 29928; 330.29; 4.4373
X-n157-k13; 16876; 20869.5; 23.66; 20631; 21119; 164.98; 5.9997
X-n162-k11; 14138; 23292.7; 64.75; 22614; 23956; 389.37; 6.3544
X-n167-k10; 20557; 31263.8; 52.08; 29990; 31948; 581.83; 6.9416
X-n172-k51; 45607; 59347.6; 30.13; 58740; 60217; 549.28; 6.7327
X-n176-k26; 47812; 66157.4; 38.37; 64813; 66654; 544.2; 7.6844
X-n181-k23; 25569; 31326.2; 22.52; 30825; 31542; 207.55; 9.5772
X-n186-k15; 24145; 36589.5; 51.54; 36146; 36853; 205.68; 10.6123
X-n190-k8; 16980; 22894.6; 34.83; 22367; 23250; 248.64; 10.8273
X-n195-k51; 44225; 62010.4; 40.22; 60755; 62882; 608.82; 9.7869
X-n200-k36; 58578; 67517.4; 15.26; 67131; 68137; 290.1; 12.1676
