problem; optimal value; avg. results; gap in %; lower bound; upper bound; standard deviation; avg. comp. time;
A-n32-k5; 784; 885.2; 12.91; 834; 940; 42.16; 0.122
A-n33-k5; 661; 760.3; 15.02; 724; 785; 18.06; 0.1401
A-n33-k6; 742; 854.1; 15.11; 817; 884; 23.8; 0.1642
A-n34-k5; 778; 868.6; 11.65; 857; 876; 5.59; 0.1891
A-n36-k5; 799; 984.4; 23.2; 964; 1005; 12.92; 0.2029
A-n37-k5; 669; 825.6; 23.41; 813; 841; 8.35; 0.2163
A-n37-k6; 949; 1132.8; 19.37; 1098; 1147; 16.64; 0.2135
A-n38-k5; 730; 888.5; 21.71; 862; 919; 17.51; 0.2311
A-n39-k5; 822; 926.4; 12.7; 916; 937; 6.89; 0.2676
A-n39-k6; 831; 1005.9; 21.05; 972; 1028; 17.4; 0.2463
A-n44-k6; 937; 1079.3; 15.19; 1052; 1103; 14.08; 0.3351
A-n45-k6; 944; 1092.4; 15.72; 1070; 1108; 12.37; 0.376
A-n45-k7; 1146; 1360.6; 18.73; 1342; 1380; 12.39; 0.3715
A-n46-k7; 914; 1109.6; 21.4; 1085; 1133; 16.64; 0.4067
A-n48-k7; 1073; 1286.3; 19.88; 1264; 1302; 14.39; 0.4383
A-n53-k7; 1010; 1233.1; 22.09; 1204; 1270; 19.33; 0.5882
A-n54-k7; 1167; 1316.0; 12.77; 1307; 1330; 6.74; 0.6705
A-n55-k9; 1073; 1326.1; 23.59; 1291; 1340; 13.52; 0.7123
A-n60-k9; 1354; 1628.5; 20.27; 1598; 1660; 20.02; 0.8929
A-n61-k9; 1034; 1253.1; 21.19; 1181; 1274; 26.37; 0.9518
A-n62-k8; 1288; 1540.6; 19.61; 1511; 1564; 16.82; 0.8519
A-n63-k10; 1314; 1605.6; 22.19; 1566; 1630; 20.02; 0.8797
A-n63-k9; 1616; 1824.6; 12.91; 1783; 1852; 21.96; 0.871
A-n64-k9; 1401; 1731.9; 23.62; 1690; 1762; 24.1; 0.9491
A-n65-k9; 1174; 1466.9; 24.95; 1426; 1497; 22.56; 0.9621
A-n69-k9; 1159; 1431.6; 23.52; 1402; 1464; 17.29; 1.2124
A-n80-k10; 1763; 2171.4; 23.17; 2142; 2191; 16.26; 1.8315
X-n101-k25; 27591; 34719.1; 25.83; 34425; 35042; 205.82; 3.9939
X-n106-k14; 26362; 28066.6; 6.47; 27879; 28199; 103.34; 5.7369
X-n110-k13; 14971; 17016.2; 13.66; 16777; 17266; 166.19; 6.3248
X-n115-k10; 12747; 16116.0; 26.43; 15624; 16493; 235.71; 6.6181
X-n120-k6; 13332; 14960.0; 12.21; 14894; 15065; 51.95; 8.2883
X-n125-k30; 55539; 61440.8; 10.63; 61012; 62223; 308.01; 7.613
X-n129-k18; 28940; 33603.6; 16.11; 33123; 33830; 232.96; 9.608
X-n134-k13; 10916; 13669.6; 25.23; 13589; 13817; 63.26; 11.0051
X-n139-k10; 13590; 15639.5; 15.08; 15412; 15893; 154.75; 12.8945
X-n143-k7; 15700; 20064.9; 27.8; 19371; 20473; 304.15; 13.4644
X-n148-k46; 43448; 51185.0; 17.81; 50548; 51641; 297.97; 13.3674
X-n153-k22; 21220; 26107.0; 23.03; 25516; 26537; 374.43; 14.5151
X-n157-k13; 16876; 17909.9; 6.13; 17782; 17985; 62.36; 19.2155
X-n162-k11; 14138; 15988.8; 13.09; 15707; 16162; 135.83; 21.2042
X-n167-k10; 20557; 23942.2; 16.47; 23713; 24335; 167.87; 22.8913
X-n172-k51; 45607; 56759.1; 24.45; 56009; 57360; 388.64; 20.9442
X-n176-k26; 47812; 59669.6; 24.8; 58622; 60285; 511.56; 24.6559
X-n181-k23; 25569; 27261.4; 6.62; 27158; 27329; 50.44; 30.4321
X-n186-k15; 24145; 28132.3; 16.51; 27708; 28493; 213.91; 33.1235
X-n190-k8; 16980; 19333.7; 13.86; 19188; 19437; 70.36; 34.7434
X-n195-k51; 44225; 56394.1; 27.52; 55516; 56917; 402.27; 31.2744
X-n200-k36; 58578; 63600.3; 8.57; 62825; 64090; 326.54; 40.0171
