problem; optimal value; avg. results; gap in %; lower bound; upper bound; standard deviation; avg. comp. time;
A-n32-k5; 784; 906.6; 15.64; 859; 940; 28.42; 0.1318
A-n33-k5; 661; 799.7; 20.98; 781; 840; 15.17; 0.1561
A-n33-k6; 742; 859.6; 15.85; 822; 893; 20.92; 0.1584
A-n34-k5; 778; 927.7; 19.24; 896; 962; 17.71; 0.1606
A-n36-k5; 799; 1003.8; 25.63; 975; 1026; 16.65; 0.1793
A-n37-k5; 669; 861.9; 28.83; 814; 895; 22.41; 0.1962
A-n37-k6; 949; 1146.4; 20.8; 1104; 1194; 30.89; 0.1955
A-n38-k5; 730; 898.0; 23.01; 855; 918; 20.52; 0.2432
A-n39-k5; 822; 1015.4; 23.53; 1002; 1046; 13.07; 0.262
A-n39-k6; 831; 1062.3; 27.83; 1005; 1111; 37.54; 0.261
A-n44-k6; 937; 1149.0; 22.63; 1126; 1190; 19.96; 0.3808
A-n45-k6; 944; 1167.2; 23.64; 1105; 1216; 32.13; 0.4023
A-n45-k7; 1146; 1460.7; 27.46; 1442; 1480; 11.08; 0.4217
A-n46-k7; 914; 1131.4; 23.79; 1085; 1169; 24.0; 0.4237
A-n48-k7; 1073; 1350.1; 25.82; 1307; 1385; 26.26; 0.4768
A-n53-k7; 1010; 1325.4; 31.23; 1214; 1386; 45.33; 0.599
A-n54-k7; 1167; 1428.5; 22.41; 1394; 1461; 20.71; 0.5795
A-n55-k9; 1073; 1384.8; 29.06; 1336; 1414; 22.04; 0.6178
A-n60-k9; 1354; 1695.3; 25.21; 1609; 1743; 43.14; 0.7594
A-n61-k9; 1034; 1383.9; 33.84; 1338; 1420; 27.18; 0.8539
A-n62-k8; 1288; 1658.0; 28.73; 1571; 1705; 44.77; 0.9306
A-n63-k10; 1314; 1692.9; 28.84; 1601; 1720; 36.65; 0.8838
A-n63-k9; 1616; 1962.2; 21.42; 1878; 2007; 36.54; 0.907
A-n64-k9; 1401; 1837.4; 31.15; 1818; 1857; 11.73; 0.9449
A-n65-k9; 1174; 1620.2; 38.01; 1566; 1668; 30.81; 0.9968
A-n69-k9; 1159; 1630.7; 40.7; 1539; 1686; 40.38; 1.1909
A-n80-k10; 1763; 2316.6; 31.4; 2275; 2353; 24.84; 1.963
X-n101-k25; 27591; 34985.8; 26.8; 34423; 35470; 302.0; 3.8455
X-n106-k14; 26362; 28930.2; 9.74; 28752; 29245; 146.19; 5.3938
X-n110-k13; 14971; 18982.2; 26.79; 18518; 19486; 262.65; 6.1972
X-n115-k10; 12747; 19313.7; 51.52; 18490; 19977; 440.75; 6.3568
X-n120-k6; 13332; 17219.4; 29.16; 16701; 17542; 223.33; 7.2208
X-n125-k30; 55539; 62549.1; 12.62; 62089; 63022; 305.95; 7.7688
X-n129-k18; 28940; 35795.5; 23.69; 34909; 36230; 406.88; 9.1759
X-n134-k13; 10916; 14561.9; 33.4; 14144; 15061; 306.5; 10.5532
X-n139-k10; 13590; 18152.5; 33.57; 17516; 18753; 373.09; 12.1856
X-n143-k7; 15700; 23617.0; 50.43; 23322; 24134; 244.77; 12.3242
X-n148-k46; 43448; 52418.7; 20.65; 51768; 52938; 395.48; 12.685
X-n153-k22; 21220; 27519.4; 29.69; 26944; 27951; 271.44; 14.0855
X-n157-k13; 16876; 19311.4; 14.43; 18996; 19551; 168.61; 18.4752
X-n162-k11; 14138; 19053.3; 34.77; 18742; 19328; 190.82; 19.6872
X-n167-k10; 20557; 26891.0; 30.81; 26474; 27278; 210.64; 21.4782
X-n172-k51; 45607; 56831.7; 24.61; 54247; 57835; 926.12; 20.3802
X-n176-k26; 47812; 61047.9; 27.68; 59921; 61665; 484.86; 24.3118
X-n181-k23; 25569; 28775.4; 12.54; 28450; 29105; 202.82; 29.438
X-n186-k15; 24145; 31122.4; 28.9; 30545; 31524; 302.95; 30.8404
X-n190-k8; 16980; 20768.7; 22.31; 20492; 21067; 174.98; 31.546
X-n195-k51; 44225; 57947.6; 31.03; 57004; 58768; 502.97; 30.1441
X-n200-k36; 58578; 65216.4; 11.33; 64695; 65822; 336.57; 37.027
