problem; optimal value; avg. results; gap in %; lower bound; upper bound; standard deviation; avg. comp. time;
A-n32-k5; 784; 933.3; 19.04; 902; 967; 19.37; 0.118
A-n33-k5; 661; 777.4; 17.61; 751; 792; 11.11; 0.1219
A-n33-k6; 742; 888.9; 19.8; 841; 930; 26.84; 0.1182
A-n34-k5; 778; 870.5; 11.89; 865; 875; 3.07; 0.1315
A-n36-k5; 799; 1008.9; 26.27; 984; 1023; 12.0; 0.1325
A-n37-k5; 669; 851.9; 27.34; 834; 871; 12.03; 0.148
A-n37-k6; 949; 1153.9; 21.59; 1117; 1172; 16.72; 0.1594
A-n38-k5; 730; 911.0; 24.79; 878; 949; 25.09; 0.1809
A-n39-k5; 822; 931.7; 13.35; 916; 952; 10.26; 0.2027
A-n39-k6; 831; 1023.0; 23.1; 1003; 1047; 13.55; 0.1671
A-n44-k6; 937; 1084.0; 15.69; 1057; 1108; 17.24; 0.2706
A-n45-k6; 944; 1113.5; 17.96; 1085; 1142; 23.26; 0.2891
A-n45-k7; 1146; 1325.2; 15.64; 1318; 1336; 6.4; 0.3038
A-n46-k7; 914; 1106.8; 21.09; 1091; 1135; 12.91; 0.3066
A-n48-k7; 1073; 1289.6; 20.19; 1254; 1308; 14.56; 0.3418
A-n53-k7; 1010; 1226.6; 21.45; 1155; 1258; 32.32; 0.4515
A-n54-k7; 1167; 1323.2; 13.38; 1299; 1336; 10.75; 0.5111
A-n55-k9; 1073; 1309.7; 22.06; 1302; 1315; 4.41; 0.5317
A-n60-k9; 1354; 1629.0; 20.31; 1590; 1673; 27.6; 0.6254
A-n61-k9; 1034; 1221.1; 18.09; 1188; 1253; 21.76; 0.6578
A-n62-k8; 1288; 1554.6; 20.7; 1518; 1581; 21.97; 0.6703
A-n63-k10; 1314; 1612.8; 22.74; 1569; 1644; 21.87; 0.6906
A-n63-k9; 1616; 1848.1; 14.36; 1785; 1895; 28.95; 0.7276
A-n64-k9; 1401; 1714.6; 22.38; 1694; 1728; 9.91; 0.7653
A-n65-k9; 1174; 1468.4; 25.08; 1416; 1491; 19.19; 0.8009
A-n69-k9; 1159; 1398.0; 20.62; 1355; 1424; 21.18; 0.968
A-n80-k10; 1763; 2139.8; 21.37; 2124; 2160; 12.83; 1.4296
X-n101-k25; 27591; 35439.2; 28.44; 34807; 35742; 395.99; 2.4694
X-n106-k14; 26362; 27993.4; 6.19; 27883; 28101; 55.07; 3.5172
X-n110-k13; 14971; 16820.9; 12.36; 16396; 17044; 181.04; 3.8378
X-n115-k10; 12747; 15818.9; 24.1; 15365; 16371; 306.62; 4.0616
X-n120-k6; 13332; 14965.1; 12.25; 14775; 15097; 92.3; 5.136
X-n125-k30; 55539; 62582.3; 12.68; 61927; 63018; 325.15; 4.6905
X-n129-k18; 28940; 33682.1; 16.39; 33177; 34041; 209.87; 5.8773
X-n134-k13; 10916; 13797.6; 26.4; 13482; 14121; 217.0; 6.5323
X-n139-k10; 13590; 15722.0; 15.69; 15495; 15876; 106.19; 7.8219
X-n143-k7; 15700; 20304.7; 29.33; 19883; 20571; 209.85; 7.9222
X-n148-k46; 43448; 52335.8; 20.46; 52154; 52698; 168.74; 8.0142
X-n153-k22; 21220; 26843.5; 26.5; 26522; 27109; 168.33; 8.6018
X-n157-k13; 16876; 17763.0; 5.26; 17642; 17849; 55.9; 11.4826
X-n162-k11; 14138; 16145.6; 14.2; 15975; 16255; 81.6; 12.6648
X-n167-k10; 20557; 23794.2; 15.75; 23603; 23980; 136.39; 13.8569
X-n172-k51; 45607; 58377.2; 28.0; 57828; 59077; 343.94; 12.5561
X-n176-k26; 47812; 60645.5; 26.84; 60142; 61024; 284.99; 13.1362
X-n181-k23; 25569; 26979.4; 5.52; 26855; 27055; 66.85; 17.5045
X-n186-k15; 24145; 27976.6; 15.87; 27720; 28077; 94.65; 18.8653
X-n190-k8; 16980; 19106.5; 12.52; 19014; 19201; 63.92; 19.453
X-n195-k51; 44225; 56530.5; 27.82; 55580; 57180; 442.09; 17.6576
X-n200-k36; 58578; 63561.4; 8.51; 63176; 63958; 243.66; 21.8359
