problem; optimal value; avg. results; gap in %; lower bound; upper bound; standard deviation; avg. comp. time;
A-n32-k5; 784; 951.6; 21.38; 909; 974; 21.52; 0.1092
A-n33-k5; 661; 780.8; 18.12; 758; 805; 13.58; 0.1175
A-n33-k6; 742; 868.7; 17.08; 846; 886; 12.64; 0.1114
A-n34-k5; 778; 921.8; 18.48; 895; 945; 12.73; 0.1216
A-n36-k5; 799; 1006.3; 25.94; 966; 1034; 21.14; 0.1448
A-n37-k5; 669; 889.3; 32.93; 863; 912; 15.23; 0.1512
A-n37-k6; 949; 1153.2; 21.52; 1112; 1186; 20.79; 0.1484
A-n38-k5; 730; 893.9; 22.45; 867; 915; 15.84; 0.1693
A-n39-k5; 822; 1014.1; 23.37; 962; 1046; 23.09; 0.1809
A-n39-k6; 831; 1059.6; 27.51; 1029; 1079; 17.49; 0.1762
A-n44-k6; 937; 1160.8; 23.88; 1094; 1196; 26.92; 0.2603
A-n45-k6; 944; 1186.6; 25.7; 1118; 1237; 31.21; 0.2737
A-n45-k7; 1146; 1398.2; 22.01; 1358; 1429; 21.45; 0.2728
A-n46-k7; 914; 1177.9; 28.87; 1163; 1192; 8.54; 0.2836
A-n48-k7; 1073; 1371.7; 27.84; 1344; 1408; 17.23; 0.3231
A-n53-k7; 1010; 1335.3; 32.21; 1304; 1386; 26.07; 0.4175
A-n54-k7; 1167; 1413.2; 21.1; 1342; 1455; 29.13; 0.4484
A-n55-k9; 1073; 1383.5; 28.94; 1320; 1434; 32.76; 0.4825
A-n60-k9; 1354; 1754.5; 29.58; 1708; 1782; 21.79; 0.589
A-n61-k9; 1034; 1368.8; 32.38; 1298; 1420; 39.25; 0.6403
A-n62-k8; 1288; 1696.7; 31.73; 1664; 1733; 20.4; 0.6493
A-n63-k10; 1314; 1730.4; 31.69; 1693; 1769; 23.7; 0.6649
A-n63-k9; 1616; 2007.2; 24.21; 1940; 2041; 28.08; 0.6754
A-n64-k9; 1401; 1834.4; 30.94; 1768; 1902; 40.88; 0.7214
A-n65-k9; 1174; 1597.0; 36.03; 1543; 1646; 31.68; 0.7948
A-n69-k9; 1159; 1637.6; 41.29; 1554; 1688; 39.62; 0.9027
A-n80-k10; 1763; 2377.9; 34.88; 2316; 2417; 29.83; 1.3668
X-n101-k25; 27591; 35502.2; 28.67; 33983; 36464; 682.67; 2.547
X-n106-k14; 26362; 29528.3; 12.01; 29291; 29686; 125.27; 3.4
X-n110-k13; 14971; 20591.6; 37.54; 20035; 21023; 260.78; 3.8417
X-n115-k10; 12747; 20938.7; 64.26; 19799; 21573; 519.7; 3.9456
X-n120-k6; 13332; 19480.5; 46.12; 19138; 19763; 187.81; 4.9205
X-n125-k30; 55539; 63336.2; 14.04; 62224; 64145; 534.25; 4.4602
X-n129-k18; 28940; 37512.5; 29.62; 36856; 38002; 371.48; 5.5941
X-n134-k13; 10916; 15934.6; 45.97; 15404; 16278; 280.03; 6.2971
X-n139-k10; 13590; 21037.3; 54.8; 19611; 21563; 576.88; 7.5891
X-n143-k7; 15700; 26243.1; 67.15; 25556; 26919; 400.54; 7.8095
X-n148-k46; 43448; 54909.2; 26.38; 54015; 55527; 475.48; 7.9564
X-n153-k22; 21220; 28587.6; 34.72; 27921; 29017; 349.01; 8.901
X-n157-k13; 16876; 20565.7; 21.86; 20270; 20864; 153.48; 12.895
X-n162-k11; 14138; 22418.0; 58.57; 21699; 22909; 382.69; 13.9775
X-n167-k10; 20557; 30579.3; 48.75; 29749; 31074; 427.22; 13.6497
X-n172-k51; 45607; 58999.2; 29.36; 58016; 60113; 622.8; 13.431
X-n176-k26; 47812; 65607.2; 37.22; 64415; 66004; 425.82; 15.1311
X-n181-k23; 25569; 30778.9; 20.38; 30219; 31192; 264.11; 19.1421
X-n186-k15; 24145; 35436.6; 46.77; 34677; 36041; 448.05; 20.8328
X-n190-k8; 16980; 22513.7; 32.59; 21972; 22724; 222.23; 21.7259
X-n195-k51; 44225; 60792.7; 37.46; 59747; 62038; 702.97; 19.1544
X-n200-k36; 58578; 66712.5; 13.89; 66164; 67150; 247.14; 22.5881
