problem; optimal value; avg. results; gap in %; lower bound; upper bound; standard deviation; avg. comp. time;
A-n32-k5; 784; 1570.8; 100.36; 1507; 1613; 32.62; 0.1421
A-n33-k5; 661; 1324.0; 100.3; 1244; 1372; 36.88; 0.1505
A-n33-k6; 742; 1314.5; 77.16; 1259; 1385; 43.04; 0.1492
A-n34-k5; 778; 1474.1; 89.47; 1395; 1515; 42.59; 0.1657
A-n36-k5; 799; 1575.0; 97.12; 1469; 1635; 53.38; 0.1955
A-n37-k5; 669; 1476.4; 120.69; 1383; 1529; 40.89; 0.2005
A-n37-k6; 949; 1740.5; 83.4; 1684; 1774; 25.92; 0.2147
A-n38-k5; 730; 1563.3; 114.15; 1496; 1619; 43.72; 0.2189
A-n39-k5; 822; 1632.9; 98.65; 1558; 1710; 38.95; 0.2484
A-n39-k6; 831; 1764.6; 112.35; 1643; 1841; 57.05; 0.2506
A-n44-k6; 937; 1933.6; 106.36; 1892; 1973; 28.12; 0.3562
A-n45-k6; 944; 2171.0; 129.98; 2068; 2236; 55.49; 0.3699
A-n45-k7; 1146; 2056.4; 79.44; 1923; 2114; 50.74; 0.3703
A-n46-k7; 914; 1990.4; 117.77; 1895; 2074; 59.72; 0.3957
A-n48-k7; 1073; 2299.0; 114.26; 2149; 2357; 62.61; 0.4594
A-n53-k7; 1010; 2386.7; 136.31; 2228; 2424; 55.54; 0.5803
A-n54-k7; 1167; 2518.0; 115.77; 2457; 2588; 43.0; 0.6257
A-n55-k9; 1073; 2530.9; 135.87; 2396; 2585; 54.65; 0.6805
A-n60-k9; 1354; 2918.7; 115.56; 2815; 2989; 53.02; 0.8267
A-n61-k9; 1034; 2534.2; 145.09; 2480; 2614; 43.46; 0.9235
A-n62-k8; 1288; 3119.8; 142.22; 3040; 3242; 59.11; 0.9289
A-n63-k10; 1314; 2938.5; 123.63; 2851; 2994; 42.17; 0.9268
A-n63-k9; 1616; 3385.1; 109.47; 3304; 3453; 50.16; 0.9351
A-n64-k9; 1401; 3026.4; 116.02; 2974; 3090; 36.4; 1.0143
A-n65-k9; 1174; 3108.5; 164.78; 2937; 3189; 74.47; 1.0635
A-n69-k9; 1159; 3178.0; 174.2; 3075; 3236; 51.68; 1.2499
A-n80-k10; 1763; 4146.8; 135.21; 4078; 4195; 33.23; 1.9952
X-n101-k25; 27591; 53313.6; 93.23; 52387; 54569; 724.37; 3.0422
X-n106-k14; 26362; 47998.0; 82.07; 46454; 49060; 850.67; 4.2257
X-n110-k13; 14971; 50770.4; 239.12; 49807; 51972; 601.57; 4.8236
X-n115-k10; 12747; 51204.5; 301.7; 50672; 51961; 397.18; 5.0129
X-n120-k6; 13332; 56662.4; 325.01; 56009; 57420; 456.77; 6.2102
X-n125-k30; 55539; 84238.4; 51.67; 83610; 85023; 499.68; 6.0545
X-n129-k18; 28940; 66888.4; 131.13; 65953; 67948; 582.83; 7.4934
X-n134-k13; 10916; 34375.2; 214.91; 33648; 34986; 408.86; 8.5851
X-n139-k10; 13590; 62592.4; 360.58; 61512; 63466; 532.51; 9.8121
X-n143-k7; 15700; 71785.6; 357.23; 70959; 72874; 545.19; 10.5539
X-n148-k46; 43448; 80155.9; 84.49; 78814; 80907; 626.93; 10.7931
X-n153-k22; 21220; 59990.3; 182.71; 58281; 61339; 880.05; 12.2275
X-n157-k13; 16876; 59329.6; 251.56; 57737; 60872; 907.16; 16.6526
X-n162-k11; 14138; 70975.4; 402.02; 70322; 72317; 630.52; 17.5121
X-n167-k10; 20557; 83167.0; 304.57; 81543; 83854; 670.42; 17.7981
X-n172-k51; 45607; 90588.6; 98.63; 88225; 91528; 936.22; 18.5286
X-n176-k26; 47812; 106934.5; 123.66; 105526; 107800; 705.19; 19.2435
X-n181-k23; 25569; 68279.6; 167.04; 67392; 68955; 540.16; 23.6873
X-n186-k15; 24145; 96369.1; 299.13; 95181; 97430; 629.77; 28.2584
X-n190-k8; 16980; 54911.6; 223.39; 54416; 55450; 340.5; 29.7991
X-n195-k51; 44225; 99614.7; 125.25; 98558; 100371; 553.02; 26.1617
X-n200-k36; 58578; 112368.9; 91.83; 109230; 114279; 1489.43; 32.7831
