problem; optimal value; avg. results; gap in %; lower bound; upper bound; standard deviation; avg. comp. time;
A-n32-k5; 784; 950.7; 21.26; 910; 1015; 30.67; 0.0758
A-n33-k5; 661; 815.6; 23.39; 767; 854; 26.27; 0.0835
A-n33-k6; 742; 887.5; 19.61; 865; 911; 14.84; 0.0827
A-n34-k5; 778; 950.4; 22.16; 901; 978; 24.52; 0.0924
A-n36-k5; 799; 1019.2; 27.56; 959; 1055; 28.36; 0.1036
A-n37-k5; 669; 882.9; 31.97; 836; 915; 25.83; 0.1126
A-n37-k6; 949; 1187.1; 25.09; 1139; 1226; 31.22; 0.1108
A-n38-k5; 730; 919.3; 25.93; 859; 957; 29.06; 0.1212
A-n39-k5; 822; 1036.1; 26.05; 987; 1077; 27.68; 0.1353
A-n39-k6; 831; 1086.0; 30.69; 1047; 1139; 26.82; 0.1313
A-n44-k6; 937; 1203.1; 28.4; 1163; 1227; 18.66; 0.1969
A-n45-k6; 944; 1205.4; 27.69; 1166; 1229; 20.94; 0.2047
A-n45-k7; 1146; 1503.5; 31.2; 1482; 1530; 14.66; 0.2059
A-n46-k7; 914; 1168.3; 27.82; 1141; 1214; 22.62; 0.2218
A-n48-k7; 1073; 1385.1; 29.09; 1313; 1437; 37.33; 0.2558
A-n53-k7; 1010; 1383.4; 36.97; 1334; 1439; 32.33; 0.3192
A-n54-k7; 1167; 1445.9; 23.9; 1416; 1486; 21.21; 0.3393
A-n55-k9; 1073; 1443.7; 34.55; 1409; 1484; 24.13; 0.3644
A-n60-k9; 1354; 1756.8; 29.75; 1724; 1787; 18.44; 0.4584
A-n61-k9; 1034; 1424.3; 37.75; 1359; 1459; 30.65; 0.4985
A-n62-k8; 1288; 1736.5; 34.82; 1645; 1793; 37.85; 0.5002
A-n63-k10; 1314; 1753.1; 33.42; 1716; 1793; 24.15; 0.518
A-n63-k9; 1616; 2024.2; 25.26; 1978; 2069; 30.28; 0.5305
A-n64-k9; 1401; 1916.0; 36.76; 1822; 1963; 42.26; 0.5536
A-n65-k9; 1174; 1668.7; 42.14; 1605; 1736; 40.77; 0.5956
A-n69-k9; 1159; 1690.2; 45.83; 1636; 1755; 38.95; 0.7012
A-n80-k10; 1763; 2421.3; 37.34; 2320; 2471; 41.06; 1.0841
X-n101-k25; 27591; 36875.3; 33.65; 35093; 37716; 735.43; 1.9944
X-n106-k14; 26362; 30033.1; 13.93; 29529; 30572; 317.55; 2.7828
X-n110-k13; 14971; 21161.1; 41.35; 20450; 21707; 393.86; 3.1946
X-n115-k10; 12747; 21653.6; 69.87; 21210; 22214; 365.81; 3.295
X-n120-k6; 13332; 19568.7; 46.78; 19083; 20128; 358.44; 4.1574
X-n125-k30; 55539; 64519.0; 16.17; 64108; 64915; 299.21; 3.9645
X-n129-k18; 28940; 38948.0; 34.58; 37801; 39410; 449.84; 4.9206
X-n134-k13; 10916; 16023.4; 46.79; 15779; 16517; 221.58; 5.6257
X-n139-k10; 13590; 20853.5; 53.45; 19767; 21396; 442.5; 6.4919
X-n143-k7; 15700; 26845.3; 70.99; 26303; 27483; 423.24; 6.889
X-n148-k46; 43448; 55989.2; 28.86; 53767; 57020; 920.81; 6.546
X-n153-k22; 21220; 29114.1; 37.2; 28449; 29691; 423.66; 7.5535
X-n157-k13; 16876; 20485.8; 21.39; 20170; 20847; 175.33; 9.8934
X-n162-k11; 14138; 21649.3; 53.13; 21038; 22140; 386.48; 10.8972
X-n167-k10; 20557; 30056.7; 46.21; 29142; 30656; 513.93; 12.0016
X-n172-k51; 45607; 61076.1; 33.92; 60413; 61807; 490.55; 11.0282
X-n176-k26; 47812; 66344.4; 38.76; 64283; 67201; 871.15; 12.6724
X-n181-k23; 25569; 30997.4; 21.23; 30633; 31564; 266.27; 14.5995
X-n186-k15; 24145; 35240.4; 45.95; 34646; 35938; 309.6; 15.0072
X-n190-k8; 16980; 22180.9; 30.63; 21976; 22502; 143.49; 15.6515
X-n195-k51; 44225; 63077.5; 42.63; 62336; 64444; 624.24; 15.3167
X-n200-k36; 58578; 68630.1; 17.16; 68226; 68937; 189.37; 17.8918
