problem; optimal value; avg. results; gap in %; lower bound; upper bound; standard deviation; avg. comp. time;
A-n32-k5; 784; 1016.2; 29.62; 962; 1090; 37.22; 0.0091
A-n33-k5; 661; 838.8; 26.9; 799; 871; 23.43; 0.0121
A-n33-k6; 742; 928.3; 25.11; 897; 958; 17.11; 0.0102
A-n34-k5; 778; 961.8; 23.62; 925; 988; 21.65; 0.0109
A-n36-k5; 799; 1080.0; 35.17; 1034; 1105; 22.5; 0.0121
A-n37-k5; 669; 926.4; 38.48; 839; 982; 43.18; 0.0136
A-n37-k6; 949; 1220.3; 28.59; 1171; 1263; 29.25; 0.0131
A-n38-k5; 730; 950.5; 30.21; 921; 981; 16.57; 0.0149
A-n39-k5; 822; 1064.9; 29.55; 990; 1107; 37.75; 0.0156
A-n39-k6; 831; 1147.5; 38.09; 1077; 1193; 34.34; 0.0159
A-n44-k6; 937; 1252.0; 33.62; 1241; 1268; 9.52; 0.0223
A-n45-k6; 944; 1265.5; 34.06; 1198; 1335; 36.76; 0.0234
A-n45-k7; 1146; 1485.7; 29.64; 1444; 1535; 29.28; 0.0237
A-n46-k7; 914; 1210.1; 32.4; 1155; 1250; 28.43; 0.0245
A-n48-k7; 1073; 1438.6; 34.07; 1397; 1478; 26.76; 0.028
A-n53-k7; 1010; 1420.0; 40.59; 1380; 1462; 27.94; 0.0364
A-n54-k7; 1167; 1475.5; 26.44; 1428; 1517; 24.74; 0.0388
A-n55-k9; 1073; 1444.7; 34.64; 1380; 1521; 43.11; 0.0412
A-n60-k9; 1354; 1805.7; 33.36; 1776; 1843; 20.88; 0.0508
A-n61-k9; 1034; 1457.7; 40.98; 1267; 1514; 67.22; 0.0558
A-n62-k8; 1288; 1792.3; 39.15; 1728; 1820; 33.11; 0.0557
A-n63-k10; 1314; 1806.2; 37.46; 1727; 1869; 39.6; 0.0577
A-n63-k9; 1616; 2107.1; 30.39; 2062; 2150; 24.68; 0.0586
A-n64-k9; 1401; 1944.6; 38.8; 1887; 1997; 36.89; 0.0627
A-n65-k9; 1174; 1678.3; 42.96; 1617; 1724; 35.7; 0.0644
A-n69-k9; 1159; 1735.4; 49.73; 1672; 1782; 41.25; 0.076
A-n80-k10; 1763; 2475.9; 40.44; 2405; 2545; 47.76; 0.1164
A-n32-k5; 784; 1026.1; 30.88; 983; 1083; 31.98; 0.0091
A-n33-k5; 661; 848.2; 28.32; 794; 878; 26.61; 0.0101
A-n33-k6; 742; 919.0; 23.85; 867; 978; 29.01; 0.0102
A-n34-k5; 778; 972.2; 24.96; 947; 1022; 22.33; 0.0108
A-n36-k5; 799; 1072.4; 34.22; 973; 1122; 39.21; 0.0121
A-n37-k5; 669; 942.2; 40.84; 917; 962; 15.54; 0.0131
