problem; alpha; beta; rho; tau0; iterations
X-n106-k14; 1.0; 0.0; 0.1; 0.01; 100

nr; solution value; computation time in sec
1; 49007; 4.217
2; 49060; 4.217
3; 48698; 4.33
4; 48033; 4.157
5; 48273; 4.164
6; 47616; 4.232
7; 46454; 4.204
8; 48102; 4.174
9; 48140; 4.251
10; 46597; 4.311

avg; 47998.0; 4.2257
