problem; alpha; beta; rho; tau0; iterations
X-n195-k51; 1.0; 1.0; 0.3; 0.01; 100

nr; solution value; computation time in sec
1; 57602; 30.158
2; 56060; 30.176
3; 57627; 31.535
4; 57208; 30.471
5; 57147; 29.844
6; 57397; 26.775
7; 56726; 27.411
8; 57505; 29.291
9; 55989; 27.977
10; 56815; 28.116

avg; 57007.6; 29.1754
