problem; alpha; beta; rho; tau0; iterations
X-n101-k25; 1.0; 1.0; 0.1; 0.01; 1000

nr; solution value; computation time in sec
1; 33137; 34.462
2; 33660; 33.946
3; 32990; 34.131
4; 33399; 33.646
5; 33020; 34.649
6; 33536; 33.814
7; 33603; 34.567
8; 33598; 33.773
9; 33724; 34.47
10; 33098; 33.869

avg; 33376.5; 34.1327
