problem; alpha; beta; rho; tau0; iterations
A-n53-k7; 1.0; 1.0; 0.1; 0.01; 50

nr; solution value; computation time in sec
1; 1334; 0.336
2; 1366; 0.309
3; 1431; 0.33
4; 1350; 0.309
5; 1371; 0.335
6; 1392; 0.338
7; 1439; 0.308
8; 1403; 0.31
9; 1389; 0.309
10; 1359; 0.308

avg; 1383.4; 0.3192
