problem; alpha; beta; rho; tau0; iterations
A-n33-k6; 5.0; 1.0; 0.1; 0.01; 10

nr; solution value; computation time in sec
1; 965; 0.015
2; 905; 0.015
3; 936; 0.014
4; 964; 0.015
5; 973; 0.015
6; 856; 0.015
7; 895; 0.015
8; 920; 0.015
9; 917; 0.015
10; 1000; 0.015

avg; 933.1; 0.0149
