problem; alpha; beta; rho; tau0; iterations
A-n54-k7; 1.0; 1.0; 0.1; 0.01; 1000

nr; solution value; computation time in sec
1; 1377; 6.875
2; 1389; 6.81
3; 1343; 7.0
4; 1381; 7.089
5; 1374; 7.07
6; 1387; 7.135
7; 1351; 7.059
8; 1348; 6.994
9; 1371; 7.036
10; 1336; 6.874

avg; 1365.7; 6.9942
