problem; alpha; beta; rho; tau0; iterations
X-n162-k11; 1.0; 1.0; 0.1; 0.01; 50

nr; solution value; computation time in sec
1; 21419; 10.863
2; 22140; 10.888
3; 21991; 10.884
4; 21038; 10.813
5; 21728; 10.932
6; 21297; 11.019
7; 22057; 10.689
8; 21186; 10.944
9; 22084; 10.989
10; 21553; 10.951

avg; 21649.3; 10.8972
