problem; alpha; beta; rho; tau0; iterations
X-n167-k10; 2.0; 1.0; 0.1; 0.01; 100

nr; solution value; computation time in sec
1; 23991; 17.013
2; 24016; 17.481
3; 24158; 16.604
4; 23489; 16.901
5; 23264; 16.441
6; 23696; 16.687
7; 23777; 16.271
8; 23608; 16.365
9; 23519; 16.342
10; 24316; 16.415

avg; 23783.4; 16.652
