problem; alpha; beta; rho; tau0; iterations
X-n153-k22; 1.0; 1.0; 0.1; 0.1; 100

nr; solution value; computation time in sec
1; 27926; 14.076
2; 27349; 14.213
3; 27981; 14.282
4; 27817; 14.024
5; 27717; 13.942
6; 28142; 14.026
7; 27589; 14.216
8; 27667; 14.043
9; 27672; 14.203
10; 28225; 14.137

avg; 27808.5; 14.1162
