problem; alpha; beta; rho; tau0; iterations
X-n125-k30; 1.0; 1.0; 0.9; 0.01; 100

nr; solution value; computation time in sec
1; 62763; 6.719
2; 62346; 6.713
3; 61928; 6.648
4; 61604; 6.65
5; 61789; 6.783
6; 61879; 6.89
7; 62699; 7.347
8; 62111; 6.625
9; 62137; 6.744
10; 62433; 6.68

avg; 62168.9; 6.7799
