problem; alpha; beta; rho; tau0; iterations
X-n200-k36; 1.0; 1.0; 0.1; 0.01; 10

nr; solution value; computation time in sec
1; 80062; 3.828
2; 81489; 3.536
3; 83684; 3.81
4; 82342; 4.03
5; 83012; 3.67
6; 83196; 3.595
7; 81663; 4.043
8; 82269; 4.081
9; 83035; 4.11
10; 82335; 4.07

avg; 82308.7; 3.8773
