problem; alpha; beta; rho; tau0; iterations
A-n64-k9; 1.0; 1.0; 0.6; 0.01; 100

nr; solution value; computation time in sec
1; 1884; 1.174
2; 1849; 1.171
3; 1815; 1.162
4; 1875; 1.199
5; 1861; 1.235
6; 1865; 1.199
7; 1799; 1.203
8; 1830; 1.12
9; 1832; 1.176
10; 1817; 1.153

avg; 1842.7; 1.1792
